type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,074245,松翰凱基05購01,TW20Z0742458,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074246,聯茂凱基04購01,TW20Z0742466,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074247,緯穎凱基04購03,TW20Z0742474,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074248,國揚國票05購01,TW20Z0742482,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074249,華擎國票05購01,TW20Z0742490,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074250,啟碁國票05購01,TW20Z0742508,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074251,臺股指國票04購03,TW20Z0742516,2020/10/22,上市,,RWICCE
上市認購(售)權證,074252,臺股指國票04購04,TW20Z0742524,2020/10/22,上市,,RWICCE
上市認購(售)權證,074253,臺股指國票04購05,TW20Z0742532,2020/10/22,上市,,RWICCE
上市認購(售)權證,074254,臺股指國票04購06,TW20Z0742540,2020/10/22,上市,,RWICCE
上市認購(售)權證,074255,華通統一06購01,TW20Z0742557,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074256,國巨統一06購03,TW20Z0742565,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074257,聯茂統一06購01,TW20Z0742573,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074258,晶碩統一06購01,TW20Z0742581,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074259,臺股指統一04購02,TW20Z0742599,2020/10/22,上市,,RWICCE
上市認購(售)權證,074260,台積電元富08購30,TW20Z0742607,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074261,臺股指富邦04購01,TW20Z0742615,2020/10/22,上市,,RWICCE
上市認購(售)權證,074262,臺股指富邦04購02,TW20Z0742623,2020/10/22,上市,,RWICCE
上市認購(售)權證,074263,T50正2永豐04購02,TW20Z0742631,2020/10/22,上市,,RWBCCA
上市認購(售)權證,074264,力山永豐04購01,TW20Z0742649,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074265,為升永豐04購01,TW20Z0742656,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074266,台積電永豐04購03,TW20Z0742664,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074267,致茂永豐04購01,TW20Z0742672,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074268,聯發科永豐04購02,TW20Z0742680,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074269,大毅永豐04購01,TW20Z0742698,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074270,達欣工永豐04購01,TW20Z0742706,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074271,達邁永豐04購02,TW20Z0742714,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074272,臻鼎永豐04購02,TW20Z0742722,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074273,嘉聯益永豐04購01,TW20Z0742730,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074274,聯茂永豐04購01,TW20Z0742748,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074275,達方永豐04購01,TW20Z0742755,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074276,鴻海國泰06購02,TW20Z0742763,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074277,台苯群益04購01,TW20Z0742771,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074278,為升群益05購02,TW20Z0742789,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074279,鴻海群益04購03,TW20Z0742797,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074280,鴻海群益04購04,TW20Z0742805,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074281,台積電群益05購05,TW20Z0742813,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074282,光罩群益04購02,TW20Z0742821,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074283,智易群益05購01,TW20Z0742839,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074284,正文群益04購02,TW20Z0742847,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074285,嘉聯益群益04購01,TW20Z0742854,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074286,南電群益04購04,TW20Z0742862,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074287,美利達群益04購01,TW20Z0742870,2020/10/22,上市,,RWSCCA
上市認購(售)權證,074288,臺股指群益04購09,TW20Z0742888,2020/10/22,上市,,RWICCE
上市認購(售)權證,074289,臺股指群益04購10,TW20Z0742896,2020/10/22,上市,,RWICCE
上市認購(售)權證,074290,臺股指群益04購11,TW20Z0742904,2020/10/22,上市,,RWICCE
上市認購(售)權證,074291,華通兆豐04購01,TW20Z0742912,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074292,台積電兆豐05購04,TW20Z0742920,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074293,台積電兆豐05購05,TW20Z0742938,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074294,友達兆豐04購02,TW20Z0742946,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074295,華新科兆豐04購02,TW20Z0742953,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074296,奇鋐兆豐04購03,TW20Z0742961,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074297,華擎兆豐05購01,TW20Z0742979,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074298,健策兆豐04購02,TW20Z0742987,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074299,中磊兆豐05購01,TW20Z0742995,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074300,台表科兆豐05購02,TW20Z0743001,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074301,智邦中信05購01,TW20Z0743019,2020/10/23,上市,,RWSCCE
上市認購(售)權證,074302,為升凱基04購01,TW20Z0743027,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074303,聯電凱基04購09,TW20Z0743035,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074304,聯電凱基04購10,TW20Z0743043,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074305,華通凱基04購02,TW20Z0743050,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074306,台光電凱基04購02,TW20Z0743068,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074307,友達凱基07購01,TW20Z0743076,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074308,國產凱基04購01,TW20Z0743084,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074309,晶豪科凱基04購01,TW20Z0743092,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074310,大立光凱基05購06,TW20Z0743100,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074311,大立光凱基08購01,TW20Z0743118,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074312,京鼎凱基04購02,TW20Z0743126,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074313,群創凱基07購01,TW20Z0743134,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074314,欣陸凱基05購01,TW20Z0743142,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074315,台郡凱基05購01,TW20Z0743159,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074316,臺指反元大04購12,TW20Z0743167,2020/10/23,上市,,RWBCCA
上市認購(售)權證,074317,臺指反元大04購13,TW20Z0743175,2020/10/23,上市,,RWBCCA
上市認購(售)權證,074318,正隆元大04購01,TW20Z0743183,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074319,上銀元大04購06,TW20Z0743191,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074320,華通元大04購02,TW20Z0743209,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074321,敬鵬元大04購01,TW20Z0743217,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074322,技嘉元大04購01,TW20Z0743225,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074323,台光電元大04購03,TW20Z0743233,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074324,華新科元大04購04,TW20Z0743241,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074325,達欣工元大04購01,TW20Z0743258,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074326,奇鋐元大04購04,TW20Z0743266,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074327,總太元大04購01,TW20Z0743274,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074328,新日興元大04購04,TW20Z0743282,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074329,創意元大04購03,TW20Z0743290,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074330,貿聯元大04購02,TW20Z0743308,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074331,聯茂元大04購04,TW20Z0743316,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074332,康舒元大05購01,TW20Z0743324,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074333,GIS元大04購04,TW20Z0743332,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074334,晶碩元大04購02,TW20Z0743340,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074335,世紀鋼元大07購02,TW20Z0743357,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074336,台積電群益04購09,TW20Z0743365,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074337,正崴群益04購01,TW20Z0743373,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074338,美律群益04購01,TW20Z0743381,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074339,聯發科群益04購08,TW20Z0743399,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074340,日月光群益04購04,TW20Z0743407,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074341,臻鼎群益05購01,TW20Z0743415,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074342,鴻海台新04購01,TW20Z0743423,2020/10/23,上市,,RWSCCE
上市認購(售)權證,074343,東鋼統一04購01,TW20Z0743431,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074344,聯電統一07購01,TW20Z0743449,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074345,華通統一06購02,TW20Z0743456,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074346,鴻海統一06購01,TW20Z0743464,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074347,鴻海統一08購01,TW20Z0743472,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074348,國巨統一05購03,TW20Z0743480,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074349,台積電統一07購02,TW20Z0743498,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074350,聯發科統一07購01,TW20Z0743506,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074351,聯發科統一07購02,TW20Z0743514,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074352,大立光統一07購02,TW20Z0743522,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074353,晶技統一04購02,TW20Z0743530,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074354,創意統一07購01,TW20Z0743548,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074355,智伸科統一04購03,TW20Z0743555,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074356,為升元富0A購02,TW20Z0743563,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074357,鴻海元富08購11,TW20Z0743571,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074358,順德元富07購03,TW20Z0743589,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074359,順德元富07購04,TW20Z0743597,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074360,嘉聯益元富08購01,TW20Z0743605,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074361,正崴國票05購01,TW20Z0743613,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074362,強茂國票06購01,TW20Z0743621,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074363,宏達電國票04購01,TW20Z0743639,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074364,富邦金國票05購02,TW20Z0743647,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074365,新光金國票05購03,TW20Z0743654,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074366,中信金國票06購01,TW20Z0743662,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074367,晶豪科國票05購01,TW20Z0743670,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074368,亞光國票05購01,TW20Z0743688,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074369,信邦國票05購01,TW20Z0743696,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074370,聯詠國票05購01,TW20Z0743704,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074371,和鑫國票05購01,TW20Z0743712,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074372,和鑫國票05購02,TW20Z0743720,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074373,玉晶光國票04購05,TW20Z0743738,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074374,玉晶光國票07購04,TW20Z0743746,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074375,京鼎國票05購01,TW20Z0743753,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074376,群創國票05購02,TW20Z0743761,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074377,精成科國票05購01,TW20Z0743779,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074378,樺漢國票05購01,TW20Z0743787,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074379,鈺齊國票05購01,TW20Z0743795,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074380,美利達國票05購01,TW20Z0743803,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074381,金像電國泰06購01,TW20Z0743811,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074382,義隆國泰06購01,TW20Z0743829,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074383,鴻海永豐04購02,TW20Z0743837,2020/10/23,上市,,RWSCCA
上市認購(售)權證,074384,精英群益04購02,TW20Z0743845,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074385,晶豪科群益04購02,TW20Z0743852,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074386,旭富群益04購01,TW20Z0743860,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074387,晶碩群益05購01,TW20Z0743878,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074388,台光電兆豐04購01,TW20Z0743886,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074389,晶豪科兆豐04購01,TW20Z0743894,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074390,聯陽兆豐05購01,TW20Z0743902,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074391,嘉澤兆豐04購02,TW20Z0743910,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074392,日月光兆豐05購01,TW20Z0743928,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074393,合勤控康和04購02,TW20Z0743936,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074394,玉晶光國票07購05,TW20Z0743944,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074395,合勤控國票05購02,TW20Z0743951,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074396,康控國票05購01,TW20Z0743969,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074397,祥碩國票06購03,TW20Z0743977,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074398,T50正2元大07購02,TW20Z0743985,2020/10/26,上市,,RWBCCA
上市認購(售)權證,074399,力山元大04購03,TW20Z0743993,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074400,華城元大04購03,TW20Z0744009,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074401,南帝元大04購05,TW20Z0744017,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074402,台船元大04購01,TW20Z0744025,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074403,華通元大07購01,TW20Z0744033,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074404,鴻海元大06購01,TW20Z0744041,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074405,金像電元大06購01,TW20Z0744058,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074406,南亞科元大04購04,TW20Z0744066,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074407,南亞科元大04購05,TW20Z0744074,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074408,華新科元大04購05,TW20Z0744082,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074409,萬海元大04購03,TW20Z0744090,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074410,晶豪科元大04購01,TW20Z0744108,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074411,欣興元大07購01,TW20Z0744116,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074412,健鼎元大04購01,TW20Z0744124,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074413,健鼎元大04購02,TW20Z0744132,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074414,玉晶光元大04購11,TW20Z0744140,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074415,貿聯元大04購03,TW20Z0744157,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074416,欣陸元大04購02,TW20Z0744165,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074417,泰鼎元大04購04,TW20Z0744173,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074418,松翰元大04購06,TW20Z0744181,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074419,GIS元大06購01,TW20Z0744199,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074420,晶碩元大04購03,TW20Z0744207,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074421,南六元大04購03,TW20Z0744215,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074422,緯穎元大04購04,TW20Z0744223,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074423,世紀鋼元大07購03,TW20Z0744231,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074424,日月光麥證04購01,TW20Z0744249,2020/10/26,上市,,RWSCCE
上市認購(售)權證,074425,世紀鋼麥證04購01,TW20Z0744256,2020/10/26,上市,,RWSCCE
上市認購(售)權證,074426,亞德客凱基04購01,TW20Z0744264,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074427,上銀凱基04購04,TW20Z0744272,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074428,台積電凱基04購17,TW20Z0744280,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074429,台積電凱基05購03,TW20Z0744298,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074430,華碩凱基04購02,TW20Z0744306,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074431,精元凱基04購03,TW20Z0744314,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074432,建準凱基04購01,TW20Z0744322,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074433,京元電凱基04購02,TW20Z0744330,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074434,可成凱基06購02,TW20Z0744348,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074435,美食凱基05購01,TW20Z0744355,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074436,聯詠凱基04購03,TW20Z0744363,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074437,緯創凱基04購01,TW20Z0744371,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074438,華擎凱基04購01,TW20Z0744389,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074439,合勤控凱基05購01,TW20Z0744397,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074440,康控凱基04購01,TW20Z0744405,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074441,彩晶凱基06購01,TW20Z0744413,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074442,緯穎凱基05購01,TW20Z0744421,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074443,鈺齊凱基05購01,TW20Z0744439,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074444,亞德客統一05購01,TW20Z0744447,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074445,鴻海統一05購06,TW20Z0744454,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074446,精元統一06購04,TW20Z0744462,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074447,聯發科統一06購02,TW20Z0744470,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074448,奇力新統一06購01,TW20Z0744488,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074449,聯詠統一05購01,TW20Z0744496,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074450,玉晶光統一06購03,TW20Z0744504,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074451,群創統一06購01,TW20Z0744512,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074452,智易統一06購01,TW20Z0744520,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074453,祥碩統一06購03,TW20Z0744538,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074454,祥碩統一06購04,TW20Z0744546,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074455,超眾統一05購01,TW20Z0744553,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074456,世紀鋼統一06購01,TW20Z0744561,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074457,國喬元富0A購01,TW20Z0744579,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074458,南帝元富08購02,TW20Z0744587,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074459,旺宏元富07購02,TW20Z0744595,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074460,精元元富08購05,TW20Z0744603,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074461,奇力新元富08購02,TW20Z0744611,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074462,奇力新元富0A購01,TW20Z0744629,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074463,萬海元富06購02,TW20Z0744637,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074464,華擎元富0A購01,TW20Z0744645,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074465,智易元富08購02,TW20Z0744652,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074466,智易元富08購03,TW20Z0744660,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074467,祥碩元富06購01,TW20Z0744678,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074468,祥碩元富06購02,TW20Z0744686,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074469,晶碩元富08購01,TW20Z0744694,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074470,致新元富0A購01,TW20Z0744702,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074471,華新科富邦07購01,TW20Z0744710,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074472,精元永豐04購01,TW20Z0744728,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074473,國揚永豐04購02,TW20Z0744736,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074474,晶豪科永豐04購01,TW20Z0744744,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074475,華晶科永豐04購02,TW20Z0744751,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074476,牧德永豐04購01,TW20Z0744769,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074477,合勤控永豐04購02,TW20Z0744777,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074478,康控永豐04購01,TW20Z0744785,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074479,精成科永豐04購02,TW20Z0744793,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074480,康舒永豐04購01,TW20Z0744801,2020/10/26,上市,,RWSCCA
上市認購(售)權證,074481,精成科中信05購01,TW20Z0744819,2020/10/27,上市,,RWSCCE
上市認購(售)權證,074482,國喬兆豐04購01,TW20Z0744827,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074483,華城兆豐04購01,TW20Z0744835,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074484,南亞科兆豐04購02,TW20Z0744843,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074485,美律兆豐04購01,TW20Z0744850,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074486,聯發科兆豐05購01,TW20Z0744868,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074487,智易兆豐04購03,TW20Z0744876,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074488,松翰兆豐05購01,TW20Z0744884,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074489,精成科兆豐04購01,TW20Z0744892,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074490,康舒兆豐04購01,TW20Z0744900,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074491,和大統一05購01,TW20Z0744918,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074492,上銀統一06購03,TW20Z0744926,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074493,上銀統一06購04,TW20Z0744934,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074494,萬海統一06購03,TW20Z0744942,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074495,大立光統一06購09,TW20Z0744959,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074496,聯茂統一05購02,TW20Z0744967,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074497,晶碩統一06購02,TW20Z0744975,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074498,晶碩統一06購03,TW20Z0744983,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074499,南六統一06購02,TW20Z0744991,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074500,華邦電元富0A購02,TW20Z0745006,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074501,義隆元富06購01,TW20Z0745014,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074502,奇鋐元富04購01,TW20Z0745022,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074503,精成科元富08購02,TW20Z0745030,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074504,精成科元富08購03,TW20Z0745048,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074505,世紀鋼元富04購01,TW20Z0745055,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074506,T50反1國票06購02,TW20Z0745063,2020/10/27,上市,,RWBCCA
上市認購(售)權證,074507,T50反1國票07購02,TW20Z0745071,2020/10/27,上市,,RWBCCA
上市認購(售)權證,074508,T50反1國票07購03,TW20Z0745089,2020/10/27,上市,,RWBCCA
上市認購(售)權證,074509,T50反1國票09購02,TW20Z0745097,2020/10/27,上市,,RWBCCA
上市認購(售)權證,074510,元黃金國票05購02,TW20Z0745105,2020/10/27,上市,,RWBCCA
上市認購(售)權證,074511,聚陽國票05購02,TW20Z0745113,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074512,大成鋼國票05購01,TW20Z0745121,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074513,南港國票05購01,TW20Z0745139,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074514,台積電國票05購09,TW20Z0745147,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074515,台積電國票06購02,TW20Z0745154,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074516,台積電國票07購01,TW20Z0745162,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074517,精英國票05購02,TW20Z0745170,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074518,華晶科國票05購01,TW20Z0745188,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074519,致伸國票05購01,TW20Z0745196,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074520,瀚宇博國票05購01,TW20Z0745204,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074521,愛普國票04購01,TW20Z0745212,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074522,百和國票05購01,TW20Z0745220,2020/10/27,上市,,RWSCCA
上市認購(售)權證,074523,國巨麥證04購01,TW20Z0745238,2020/10/27,上市,,RWSCCE
上市認購(售)權證,074524,聯發科麥證04購03,TW20Z0745246,2020/10/27,上市,,RWSCCE
